,CASRN,Synonym,id,Dup_Name_Flag
422738,33857-28-2,5-19-02-00040 (Beilstein Handbook Reference),,True
422798,33878-50-1,BRN 3007699,,True
422829,33889-68-8,7-O-Demethyltetrandrine,,True
422982,33979-03-2,3-05-00-01741 (Beilstein Handbook Reference),,True
423263,34079-22-6,NSC-100880,,True
423353,34113-46-7,4-09-00-02510 (Beilstein Handbook Reference),,True
423462,34148-01-1,BRN 2057663,,True
423607,34195-34-1,Vantrela ER,,True
423605,34195-34-1,Zohydro ER,,True
423604,34195-34-1,Zohydro,,True
423755,34237-98-4,4-13-00-00387 (Beilstein Handbook Reference),,True
424270,34365-21-4,4-27-00-04838 (Beilstein Handbook Reference),,True
424696,34465-46-8,5-19-02-00042 (Beilstein Handbook Reference),,True
424733,34484-89-4,"2-Piperidinemethanol, alpha-(3,6-bis(trifluoromethyl)-9-phenanthrenyl)-",,True
425177,34642-77-8,Ibiamox,,True
425179,34642-77-8,Moxacin,,True
425300,34675-84-8,Neuer,,True
425525,34765-96-3,Synchrodyn,,True
425554,34783-40-9,Hostaquick,,True
425822,34885-03-5,HSDB 5748,,True
426127,35044-68-9,"4-(2,6,6-Trimethylcyclohex-1-enyl)but-2-en-4-one",,True
426139,35054-35-4,Diketopiperazine,,True
426280,35099-99-1,EINECS 233-238-0,,True
426353,35118-88-8,F 1,,True
426456,35148-19-7,(E)-9-Dodecenyl acetate,,True
426654,35225-79-7,EINECS 208-697-5,,True
426661,35225-79-7,Distyryl ketone,,True
426725,35245-80-8,4-06-00-05620 (Beilstein Handbook Reference),,True
426843,35285-69-9,Parasept,,True
426885,35296-72-1,Butanol,,True
426905,35303-14-1,5-21-13-00704 (Beilstein Handbook Reference),,True
427024,35356-34-4,"(4,8'-Bi-2H-1-benzopyran)-3,3',5,5',7,7'-hexol, 2,2'-bis(3,4-dihydroxyphenyl)-3,3',4,4'-tetrahydro-",,True
427100,35388-57-9,(p-Hydroxybenzyl)tartaric acid,,True
427536,35554-44-0,5-23-04-00320 (Beilstein Handbook Reference),,True
427619,35575-96-3,Snip,,True
427731,35607-36-4,Motofen,,True
427817,35632-99-6,Blankophor RKH 766,,True
428237,35822-46-9,5-19-02-00042 (Beilstein Handbook Reference),,True
428366,35850-29-4,4-06-00-01636 (Beilstein Handbook Reference),,True
428469,35878-41-2,Vestitol,,True
428531,35899-54-8,SIBA,,True
428649,35941-65-2,Evadyne,,True
428651,35941-65-2,AY 62014,,True
428796,35976-65-9,5-22-13-00301 (Beilstein Handbook Reference),,True
428803,35976-67-1,5-22-13-00301 (Beilstein Handbook Reference),,True
429087,36085-73-1,B-HT 920,,True
429131,36104-80-0,Amotril,,True
429140,36105-20-1,Flurazepam HCl,,True
429142,36105-20-1,Flurazepam hydrochloride,,True
429436,36282-47-0,Ryzolt,,True
429429,36282-47-0,Ultram,,True
429650,36355-01-8,HBB,,True
429704,36366-93-5,4-06-00-00573 (Beilstein Handbook Reference),,True
429781,36393-56-3,Exponcit,,True
430045,36483-60-0,Hexabromodiphenyl ether,,True
430149,36505-83-6,GA 242,,True
430311,36557-05-8,11-Hydroxytetrahydrocannabinol,,True
430537,36653-82-4,Adol,,True
430613,36664-33-2,5-25-04-00113 (Beilstein Handbook Reference),,True
430626,36675-34-0,Hexaglycerol,,True
430874,36781-67-6,FEMA No. 3710,,True
430873,36781-67-6,EINECS 236-786-9,,True
431062,36878-93-0,1-(3-Furyl)-4-hydroxy-1-pentanone,,True
431128,36894-69-6,SCH 15719W,,True
431672,37148-27-9,Monores,,True
431786,37203-95-5,Viccillin S,,True
431956,37220-82-9,Glyceryl oleate,,True
431981,37223-96-4,Snake toxins,,True
432030,37231-28-0,Melittin I,,True
432031,37231-28-0,Forapin,,True
432032,37231-28-0,Forapine,,True
432034,37231-52-0,Phosphorous trichloride,,True
432036,37231-52-0,Trichlorophosphine,,True
432717,37301-44-3,BUSAN 74,,True
432723,37304-88-4,EPA Pesticide Chemical Code 100801,,True
432798,37317-08-1,Aludrox,,True
432797,37317-08-1,Alucol,,True
432999,37339-60-9,Tordon 202C,,True
433026,37341-07-4,Keropur,,True
433030,37341-29-0,IGE,,True
433044,37341-99-4,Place-Pax,,True
433042,37341-99-4,Eraze,,True
433180,37415-62-6,Myfortic,,True
433403,37517-30-9,Neptal,,True
433400,37517-30-9,Prent,,True
433563,37574-18-8,Lignasan,,True
433831,37686-85-4,Dironyl,,True
433881,37708-25-1,M 66527,,True
434026,37764-25-3,4-04-00-01064 (Beilstein Handbook Reference),,True
434107,37784-25-1,p-Hydroxyphenylglycine,,True
434262,37871-00-4,Heptachlorodibenzo-p-dioxin,,True
434663,38049-04-6,FEMA No. 3764,,True
434662,38049-04-6,EINECS 236-390-6,,True
434674,38049-26-2,p-Menth-8-en-2-ol,,True
435146,38239-52-0,"Chalcone, 4'-hydroxy-",,True
435208,38260-01-4,Trientine HCl,,True
435335,38304-91-5,PDP,,True
435386,38325-19-8,TEP,,True
435703,38444-86-9,3-05-00-01740 (Beilstein Handbook Reference),,True
435812,38473-28-8,5-22-13-00297 (Beilstein Handbook Reference),,True
436487,38753-50-3,4-06-00-01250 (Beilstein Handbook Reference),,True
436699,38821-49-7,Lodosyn,,True
436708,38821-52-2,Baratol,,True
437085,38971-12-9,p-Biphenylmethyl-(dl-tropyl-alpha-tropinium)bromide,,True
437623,39201-82-6,4-13-00-02919 (Beilstein Handbook Reference),,True
437711,39227-53-7,5-19-02-00039 (Beilstein Handbook Reference),,True
437718,39227-54-8,5-19-02-00039 (Beilstein Handbook Reference),,True
437877,39277-41-3,SC 28762,,True
438015,39300-45-3,"2-(1-Methylheptyl)-4,6-dinitrophenyl crotonate",,True
438048,39312-79-3,Voronit C,,True
438158,39341-43-0,Trim,,True
438185,39349-74-1,Antimonate,,True
438216,39365-87-2,Magnesium trisilicate,,True
438292,39366-37-5,Elifemme,,True
438254,39366-37-5,Trivora,,True
438230,39366-37-5,Microgynon,,True
438362,39388-01-7,Igepon T 77,,True
438750,39515-41-8,TAME,,True
439066,39633-62-0,Hoe 473,,True
439135,39640-15-8,Piberalina,,True
439134,39640-15-8,Piberalina [Spanish],,True
439172,39660-53-2,Succinbromimide,,True
439490,39831-55-5,Kaminax,,True
439491,39831-55-5,Pierami,,True
439492,39831-55-5,Lukadin,,True
439875,40031-31-0,L-Glycero-tetrulose,,True
439945,40077-57-4,VIP,,True
440278,40321-76-4,5-19-02-00042 (Beilstein Handbook Reference),,True
440597,40505-27-9,5-19-10-00665 (Beilstein Handbook Reference),,True
440602,40505-45-1,AAFC,,True
440613,40507-23-1,5-24-04-00375 (Beilstein Handbook Reference),,True
440942,40642-40-8,EPA Pesticide Chemical Code 121901,,True
441055,40691-57-4,RS 7540,,True
441065,40709-05-5,(E)-Non-6-en-1-ol,,True
441143,40742-32-3,HMDA,,True
441195,40762-15-0,5-25-02-00247 (Beilstein Handbook Reference),,True
441296,40817-08-1,PCB,,True
441891,41100-52-1,D 145,,True
442060,41191-04-2,Baker's Antifol,,True
442201,41261-95-4,Chromium chromate,,True
442364,41354-29-4,Periactin,,True
442398,41372-02-5,Bicillin,,True
442397,41372-02-5,Permapen,,True
442396,41372-02-5,Bicillin L-A,,True
442402,41372-08-1,Hyperpax,,True
442410,41372-20-7,"(6aR)-5,6,6a,7-Tetrahydro-6-methyl-4H-dibenzo(de,g)chinolin-10,11-diol hydrochlorid",,True
442411,41372-20-7,Apokyn,,True
442412,41372-20-7,Apomorphine HCl,,True
442647,41461-13-6,Oxydevit,,True
442979,41621-49-2,Loprox,,True
443281,41743-86-6,Sativin,,True
443639,41903-57-5,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,True
443847,42013-65-0,5-24-09-00291 (Beilstein Handbook Reference),,True
444050,42116-76-7,5-23-05-00062 (Beilstein Handbook Reference),,True
444175,42200-33-9,Corzide,,True
444355,42241-78-1,"2-Butenoic acid, 3-bromo-4-oxo-4-(4-(pentyloxy)phenyl)-, (E)-",,True
444358,42241-78-1,NSC 172760,,True
444430,42291-04-3,AC 485,,True
444459,42325-78-0,Dimethylmeperidine,,True
444458,42325-78-0,"4-Piperidinol, 1,2,5-trimethyl-4-phenyl-, propanoate (ester), hydrochloride",,True
444488,42365-33-3,N-Acetyl-L-glutamine aluminum salt,,True
444543,42397-65-9,3-05-00-02287 (Beilstein Handbook Reference),,True
444566,42399-41-7,Cardizem LA,,True
444568,42399-41-7,Adizem,,True
444569,42399-41-7,Cardil,,True
444572,42399-41-7,Dilacor XR,,True
444571,42399-41-7,CRD-401,,True
444573,42399-41-7,Dilren,,True
444570,42399-41-7,Cardizem,,True
444881,42540-40-9,Mandol,,True
444921,42542-10-9,Molly [Street Name],,True
444925,42553-65-1,Crocin,,True
445061,42599-89-3,2-(1-Hydroxyethyl)-4(3H)-quinazolinone,,True
445475,42895-58-9,AP-10,,True
445955,43169-54-6,SC 26714,,True
446542,46817-91-8,Emovit,,True
446657,47138-20-5,(-)-Trimeprazine,,True
446656,47138-20-5,(-)-Alimemazine,,True
446654,47138-20-5,"10H-Phenothiazine-10-propanamine, N,N,beta-trimethyl-, (R)-",,True
446653,47138-20-5,"10H-Phenothiazine-10-propanamine, N,N,beta-trimethyl-, (betaR)-",,True
446652,47138-20-5,"Alimemazine, (R)-",,True
446655,47138-20-5,"Phenothiazine, 10-(3-(dimethylamino)-2-methylpropyl)-, (-)-",,True
446864,47705-70-4,Cyanidin 3-glucoside,,True
446870,47719-70-0,Tachmalcor,,True
446979,47931-85-1,Cibacalcin,,True
446994,47931-85-1,Calcitonina,,True
447135,48145-04-6,POA,,True
447123,48145-04-6,3-06-00-00572 (Beilstein Handbook Reference),,True
447313,49625-89-0,6alpha-Hydroxynaltrexone,,True
447715,49842-07-1,Tobi,,True
448155,50454-68-7,5-25-04-00250 (Beilstein Handbook Reference),,True
448354,50567-35-6,Metamizolum,,True
448353,50567-35-6,Metamizol,,True
448374,50585-39-2,5-19-02-00039 (Beilstein Handbook Reference),,True
448389,50585-46-1,5-19-02-00041 (Beilstein Handbook Reference),,True
448565,50642-14-3,Validamycin,,True
448769,50679-08-8,Nebralin,,True
449037,50782-69-9,Nerve agent,,True
449097,50813-16-6,"Metaphosphoric acid, sodium salt",,True
449266,50855-43-1,Thiocol,,True
449346,50887-69-9,Oroturic,,True
449378,50895-69-7,"Retinol, 11,12-didehydro-7,10-dihydro-10-hydroxy-",,True
449583,50978-11-5,Amidotrizoate,,True
449604,50986-17-9,Delphinidin 3-O-glucoside,,True
449786,51022-70-9,Proventil,,True
449789,51022-70-9,Ventolin,,True
449790,51022-70-9,Ventolin Rotacaps,,True
449791,51022-70-9,Volmax,,True
449792,51022-70-9,Vospire ER,,True
449997,51053-36-2,Viridofulvin,,True
450467,51229-78-8,Quaternium 15,,True
450496,51230-49-0,4-17-00-00587 (Beilstein Handbook Reference),,True
450562,51248-70-5,Bisecurin,,True
450629,51264-17-6,N-(4-(9-Acridinylamino)-3-methoxyphenyl)methanesulfonamide,,True
450681,51274-09-0,Cosmocil,,True
450682,51274-09-0,Polyhexanide,,True
450747,51287-66-2,Benfosformin,,True
450748,51287-66-2,Benfosformine,,True
450796,51311-17-2,Carbon fluoride,,True
450906,51337-71-4,Clofop,,True
451029,51382-46-8,RS 86,,True
451057,51384-51-1,Corvitol,,True
451184,51429-74-4,Molybdophosphoric acid,,True
451185,51429-74-4,"Phosphoric acid, anhydride with molybdic acid",,True
451213,51437-65-1,p-Azoxydianisole,,True
451212,51437-65-1,p-Azoxyanisole,,True
451211,51437-65-1,"p,p'-Dimethoxyazoxybenzene",,True
451210,51437-65-1,"p,p'-Azoxydianisole",,True
451209,51437-65-1,"p,p'-Azoxyanisole",,True
451205,51437-65-1,"4,4'-Azoxydianisole",,True
451199,51437-65-1,EINECS 216-348-3,,True
451202,51437-65-1,"Azoxybenzene, 4,4'-dimethoxy-",,True
451204,51437-65-1,"4,4'-Azoxyanisole",,True
451222,51437-66-2,"Phenol, 4,4'-azobis-",,True
451242,51445-75-1,Gutimine alpha-ketoglutarate,,True
451302,51481-10-8,DON,,True
451608,51580-86-0,EC 220-767-7,,True
451652,51594-55-9,5-17-01-00020 (Beilstein Handbook Reference),,True
451660,51594-83-3,5-21-02-00176 (Beilstein Handbook Reference),,True
451725,51602-26-7,Limbitrol DS,,True
451930,51683-28-4,Rimactazid,,True
451929,51683-28-4,Rifinah,,True
452337,51803-78-2,Aulin,,True
452583,51867-94-8,5-21-13-00443 (Beilstein Handbook Reference),,True
452619,51876-97-2,AY 22284,,True
452654,51888-09-6,Novamin,,True
452677,51900-85-7,Veganine,,True
452771,51931-66-9,Tilidate,,True
453032,52019-39-3,Snake toxins,,True
453558,52200-90-5,4-13-00-02507 (Beilstein Handbook Reference),,True
453568,52205-73-9,Estracyt,,True
453672,52225-20-4,Fertilvit,,True
453670,52225-20-4,E-Vimin,,True
453666,52225-20-4,(+-)-alpha-Tocopherol acetate,,True
453786,52239-63-1,Torecan,,True
454044,52315-07-8,Nurelle,,True
454075,52315-07-8,Ectomin,,True
453999,52315-07-8,Barricade,,True
454301,52391-89-6,5-25-02-00247 (Beilstein Handbook Reference),,True
454379,52423-56-0,Viaben,,True
454545,52463-83-9,5-24-04-00304 (Beilstein Handbook Reference),,True
454877,52583-41-2,"5-Isoxazoleacetic acid, alpha-amino-3-chloro-4,5-dihydro-",,True
455094,52645-53-1,Pynosect,,True
455104,52645-53-1,Talcord,,True
455062,52645-53-1,NIX,,True
455315,52671-39-3,1-(4-Hydroxyphenyl)-2-methylaminopropanol,,True
455387,52699-48-6,Gonadorelin acetate,,True
455436,52712-76-2,DDQ,,True
455561,52756-25-9,Lancer,,True
455605,52769-67-2,Copper-ethylenediamine complex,,True
455726,52819-70-2,Noral,,True
455851,52857-42-8,Diethyl dithiophosphate,,True
455929,52904-95-7,Cyclohexadienedione,,True
456268,53027-39-7,Insulatard Insulin,,True
456261,53027-39-7,NPH insulin,,True
456257,53027-39-7,Isophane insulin,,True
456256,53027-39-7,Isophanum insulinum,,True
456503,53109-32-3,"Pyrrolo(1,2-a)pyrazine-1,4-dione, hexahydro-3-(1H-imidazol-4-ylmethyl)-, (3S-trans)-",,True
456629,53152-21-9,Temgesic,,True
456781,53187-98-7,11-Oxotestosterone,,True
456810,53196-70-6,Luxon,,True
456935,53230-10-7,Lariam,,True
457154,53308-83-1,N(G)-Monomethyl-L-arginine,,True
457174,53319-91-8,EINECS 244-736-2,,True
457263,53361-24-3,R 25540,,True
457309,53370-90-4,4-10-00-00177 (Beilstein Handbook Reference),,True
457340,53398-80-4,FEMA No. 3778,,True
457579,53404-61-8,"2-(2-Methyl-4-chlorophenoxy)propionic acid, diethanolamine salt",,True
457762,53448-53-6,"1,4-Anhydro-D-xylitol",,True
457897,53478-38-9,AMSA,,True
457921,53492-67-4,TTMS,,True
457974,53515-91-6,Haldol,,True
458061,53555-02-5,5-19-02-00040 (Beilstein Handbook Reference),,True
458072,53555-67-2,3-06-00-03810 (Beilstein Handbook Reference),,True
458100,53558-25-1,PNU,,True
458517,53643-53-1,"Formamide, N-(2-(4-methoxyphenyl)ethenyl)-",,True
458522,53643-53-1,Tuberine,,True
458553,53651-69-7,Propyl lactate,,True
458769,53716-49-7,Novox,,True
458953,53760-33-1,Tuberactin,,True
459021,53780-36-2,EPA Pesticide Chemical Code 114002,,True
459022,53780-36-2,MBR 12325,,True
459049,53795-75-8,Neocompensan,,True
459091,53801-77-7,Bismuth vanadate,,True
459279,53858-86-9,Ferinject,,True
459276,53858-86-9,Injectafer,,True
459270,53858-86-9,Ferrum,,True
459334,53862-81-0,Tachmalcor,,True
459336,53862-81-0,Detajmium bitartrate,,True
459684,53956-04-0,NSC 2800,,True
459693,53962-41-7,"Pregna-1,4-dien-21-oic acid, 9-fluoro-11-hydroxy-16,17-((1-methylethylidene)bis(oxy))-3,20-dioxo-, (11beta,16alpha)-",,True
460267,54143-57-6,Metoclopramide HCl,,True
460292,54175-25-6,Testenate,,True
460926,54451-24-0,Fosrenol,,True
460927,54451-24-0,Bay 77-1931,,True
460988,54482-22-3,Decyl hydrogen succinate,,True
461193,54571-67-4,Ajidew N-50,,True
461595,54708-68-8,5-25-06-00209 (Beilstein Handbook Reference),,True
461827,54767-75-8,Ravenil,,True
462166,54870-27-8,Fosfonet sodium,,True
462300,54924-46-8,EDU,,True
462354,54935-04-5,Laxitex,,True
462351,54935-04-5,DAN 603,,True
463081,55179-31-2,"beta-((1,1'-Biphenyl)-4-yloxy)-alpha-(1,1-dimethylethyl)-1H-1,2,4-triazole-1-ethanol",,True
463815,55429-45-3,C-283,,True
463816,55429-45-3,Ledakrin,,True
464050,55528-90-0,Yatamanson,,True
464168,55557-02-3,5-22-01-00325 (Beilstein Handbook Reference),,True
464221,55575-17-2,Hydroxylapatite,,True
464256,55584-26-4,EINECS 256-175-0,,True
464258,55584-26-4,"2,4-Hexadienoic acid, 1-methylethyl ester, (E,E)-",,True
464369,55619-22-2,Sultopride HCl,,True
464795,55750-05-5,Spadon,,True
464792,55750-05-5,P 201-1,,True
464857,55774-33-9,Imuran,,True
464858,55774-33-9,Imurek,,True
465009,55812-90-3,Decadron-LA,,True
465169,55837-29-1,Maiorad,,True
465216,55843-86-2,NSC 261037,,True
465214,55843-86-2,alpha-(Methoxymethyl)-2-nitroimidazole-1-ethanol,,True
465462,55945-68-1,Phenoclor DP6,,True
465471,55947-85-8,Iontocaine,,True
465543,55965-63-4,Paroven,,True
465542,55965-63-4,Venoruton,,True
465567,55965-84-9,EPA Pesticide Chemical Code 107104,,True
465848,56073-10-0,Ratak,,True
466267,56238-63-2,Sharox,,True
466290,56242-62-7,Jing Song Ling,,True
466328,56258-07-2,L-3,,True
466381,56275-39-9,Ubiquinone hydroquinone,,True
466509,56296-78-7,Proctin,,True
466520,56296-78-7,Selfemra,,True
466522,56296-78-7,Reconcile,,True
466482,56296-78-7,Ansilan,,True
466472,56296-78-7,Fontex,,True
466478,56296-78-7,Prozac,,True
466479,56296-78-7,Adofen,,True
466497,56296-78-7,Fluxil,,True
466492,56296-78-7,Fluoxeren,,True
466491,56296-78-7,Fluoxac,,True
466487,56296-78-7,Fludac,,True
466486,56296-78-7,Fluctine,,True
466704,56367-27-2,2-sec-Butylthiazole,,True
466828,56391-57-2,Zetamicin,,True
466829,56391-57-2,Nettacin,,True
466824,56391-57-2,Netillin,,True
466899,56392-17-7,Selokeen,,True
466903,56392-17-7,Spesicor,,True
466892,56392-17-7,Minax,,True
466847,56392-17-7,Betaloc,,True
466918,56393-22-7,Propyldazine hydrochloride,,True
466908,56393-22-7,Atensil,,True
467001,56420-45-2,NSC 256942,,True
466998,56420-45-2,Ellence,,True
467426,56560-67-9,Regla pH,,True
467443,56562-79-9,Ioglunide,,True
467795,56683-54-6,EPA Pesticide Chemical Code 120001,,True
467824,56689-44-2,"Imidazo(2,1-b)thiazole, 2,3,5,6-tetrahydro-6-(3-nitrophenyl)-",,True
467827,56689-44-2,"(+-)-2,3,5,6-Tetrahydro-6-(3-nitrophenyl)imidazo(2,1-b)thiazol",,True
468074,56776-01-3,Hokunalin,,True
468154,56816-60-5,"3,6-Dideoxy-D-xylo-hexose",,True
468566,56974-46-0,Surem,,True
468706,57017-78-4,Moduretic,,True
468737,57018-52-7,3-01-00-02148 (Beilstein Handbook Reference),,True
468939,57096-29-4,Naaxia,,True
468957,57101-49-2,DPI,,True
468985,57107-95-6,Polyoxyethylene glycerol monolaurate,,True
469019,57109-90-7,Tranex,,True
469092,57117-44-9,F 121,,True
469145,57129-09-6,"p-Menth-8-en-3-one, trans-",,True
469143,57129-09-6,Isopulegon,,True
469141,57129-09-6,"Cyclohexanone, 5-methyl-2-(1-methylethenyl)-, trans-",,True
469137,57129-09-6,FEMA No. 2964,,True
469136,57129-09-6,EINECS 249-725-6,,True
469738,57376-72-4,TACP,,True
469984,57469-77-9,Solufen,,True
470293,57574-09-1,Survector,,True
470478,57644-54-9,Duosol,,True
470482,57644-54-9,De-Nol,,True
470594,57653-85-7,5-19-02-00042 (Beilstein Handbook Reference),,True
470779,57710-64-2,Crocin 4,,True
471172,57835-92-4,4-05-00-02471 (Beilstein Handbook Reference),,True
471684,58066-85-6,HPC,,True
471704,58073-76-0,EINECS 204-835-3,,True
471701,58073-76-0,"2'-Hydroxy-5,9-dimethyl-2-phenethyl-6,7-benzomorphan",,True
471999,58200-70-7,5-19-02-00042 (Beilstein Handbook Reference),,True
472030,58205-95-1,Snake toxins,,True
472098,58240-57-6,"Carbamic acid, (3-isocyanatomethylphenyl)-, 2-ethylhexyl ester",,True
472241,58335-95-8,5-20-08-00106 (Beilstein Handbook Reference),,True
472382,58430-01-6,5-20-08-00547 (Beilstein Handbook Reference),,True
472396,58430-94-7,Isononyl acetate,,True
472586,58484-07-4,NSC D 254157,,True
472598,58487-16-4,NDMI,,True
472737,58534-46-6,"3-Dibenz(b,e)oxepin-11(6H)-ylidene-N-methyl-1-propanamine",,True
472733,58534-46-6,"1-Propanamine, 3-dibenz(b,e)oxepin-11(6H)-ylidene-N-methyl-",,True
473136,58731-98-9,Timolol maleate,,True
473324,58802-08-7,5-19-02-00042 (Beilstein Handbook Reference),,True
473669,58915-48-3,3GS,,True
473673,58915-48-3,Vessel,,True
473856,58955-93-4,"Carbazepine 10,11-diol",,True
473873,58957-92-9,NSC 256439,,True
474077,59016-56-7,CDAP,,True
474082,59017-64-0,P 286,,True
474119,59021-02-2,5-23-11-00154 (Beilstein Handbook Reference),,True
474469,59173-23-8,S-6,,True
474475,59173-25-0,Tiflorex,,True
474594,59209-40-4,Proglumetacina,,True
474845,59303-08-1,FEMA No. 3189,,True
474849,59303-09-2,FEMA No. 3189,,True
475098,59467-96-8,Dormicum,,True
475280,59558-23-5,4-06-00-02113 (Beilstein Handbook Reference),,True
475491,59653-73-5,BRN 0765833,,True
475507,59653-74-6,XB 2615,,True
475504,59653-74-6,BRN 0765833,,True
475505,59653-74-6,NSC 296964,,True
475553,59672-10-5,EINECS 201-504-5,,True
476163,59865-13-3,Cicloral,,True
476283,59905-23-6,NSC 136038,,True
476607,60036-90-0,YAU-17,,True
476882,60133-18-8,"1,25-Dihydroxyvitamin D2",,True
476885,60133-18-8,"1alpha,25-Dihydroxyvitamin D2",,True
476899,60135-06-0,Mercumatilin sodium,,True
477268,60207-90-1,Radar,,True
477318,60218-41-9,2-En-valproic acid,,True
477316,60218-41-9,trans-2-Ene-valproic acid,,True
477482,60267-61-0,Ubiquitin,,True
477537,60296-01-7,Adipsin,,True
477693,60348-77-8,p-Hydroxyphenytoin,,True
477732,60364-24-1,A 50,,True
477797,60388-53-6,NSC 117356,,True
477915,60452-13-3,PZ-1511,,True
477914,60452-13-3,PZ 1511,,True
477913,60452-13-3,Defekton,,True
477991,60478-96-8,"1,5-Dimethyl-6,8-dioxabicyclo(3.2.1)octane",,True
478108,60529-33-1,Franguloside,,True
478221,60561-17-3,Zalviso,,True
478266,60573-88-8,"alpha-Amino-2,3-dihydro-3-oxo-5-isoxazoleacetic acid",,True
478333,60599-38-4,BOP,,True
478377,60607-68-3,YB 2,,True
478646,60676-86-0,Silicon dioxide,,True
478611,60676-86-0,F 125,,True
478626,60676-86-0,Fused silica,,True
478816,60731-46-6,HC-58,,True
478878,60747-11-7,Renese-R,,True
479158,60834-30-2,Proloprim,,True
479294,60885-04-3,PMFP,,True
479401,60951-19-1,NEDPA,,True
479402,60951-19-1,EPE,,True
479770,61163-25-5,Carboxymethylglucan,,True
479828,61176-59-8,"7,8,9,10-Tetrahydroxy-7,8,9,10-tetrahydrobenzo(a)pyrene",,True
480058,61277-72-3,BOAA,,True
